,CIK,Charter_ID,Date_Coded,Date_Filing,CompanyName,State,FullRestate,EntityType,MultComm,MultCommUnequal,MultPreferred,PreferredVote,PreferredVoteLimited,BlankCheck1,BustBankSHVote,BustBankBoD,ReallocateComPref,UnequalVote,WCterm,WCCond,WCProhibit,SMTerm,SMCond,SMProhibit,StaggeredBd,StaggeredBdPhaseOut,CumulativeVoting,CharterSupMaj,MergerSupMaj,CorpOppDirector,CorpOppOfficer,CorpOppSH,Directors102b7,Officers102b7,IndemnityDirector,IndemnityOfficer,AdvancementDirector,AdvancementOfficer,InsuranceDirector,InsuranceOfficer
1230,1169445,1169445C20020313,2002-03-13,2002-03-21,COMPUTER PROGRAMS   SYSTEMS INC,DE,Y,Corp,N,,N,N,,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,N,N,N,N,N,Y,N,Require,Require,Allow,Allow,Allow,Allow
1231,1169561,1169561A20030829,2003-08-29,2006-05-03,COMMVAULT SYSTEMS INC,DE,Y,Corp,N,,Y,Y,N,Y,Y,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1232,1170010,1170010A20130628,2002-05-21,2002-10-03,CARMAX INC,VA,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,1170010,1170010B20130628,2013-06-28,2013-06-28,CARMAX INC,VA,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,Y,2013,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1234,1170010,1170010B20130628,2013-06-28,2013-06-28,CARMAX INC,VA,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,Y,2013,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1235,1170565,1170565A20020401,2002-04-01,2002-05-22,WEATHERFORD INTERNATIONAL LTD.,BMU,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1236,1171759,1171759A20150528,2002-07-15,2002-07-17,RED ROBIN GOURMET BURGERS INC,DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
1237,1171759,1171759B20150528,2003-06-12,2003-11-03,RED ROBIN GOURMET BURGERS INC,DE,N,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
1238,1171759,1171759C20150528,2010-05-27,2010-06-03,RED ROBIN GOURMET BURGERS INC,DE,N,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
1239,1171759,1171759D20150528,2010-08-11,2010-08-12,RED ROBIN GOURMET BURGERS INC,DE,N,Corp,N,,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
1240,1171759,1171759E20150528,2012-05-24,2012-08-10,RED ROBIN GOURMET BURGERS INC,DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,2012,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
1241,1171759,1171759F20150528,2015-05-28,2015-05-29,RED ROBIN GOURMET BURGERS INC,DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,2012,,Partly,N,N,N,N,Y,N,,,,,,
1242,1173489,1173489A20050722,2002-04-04,2002-07-10,PARTHUSCEVA INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Partly,N,N,N,N,Y,N,Allow,Allow,Allow,Allow,N,N
1243,1173489,1173489B20050722,2003-10-22,2003-12-08,CEVA  INC,DE,N,Corp,N,,Y,,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Partly,N,N,N,N,Y,N,Allow,Allow,Allow,Allow,N,N
1244,1173489,1173489C20050722,2005-07-22,2005-07-22,CEVA  INC,DE,N,Corp,N,,Y,,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Partly,N,N,N,N,Y,N,Allow,Allow,Allow,Allow,N,N
1245,1179484,1179484A20040812,2002-08-08,2004-12-14,COMDISCO HOLDING CO INC,DE,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,Prohibit,Y,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1246,1179484,1179484B20040812,2004-08-12,2004-12-14,COMDISCO HOLDING CO INC,DE,N,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,Prohibit,Y,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1247,1185348,1185348A20141024,2002-08-07,2002-09-05,PORTFOLIO RECOVERY ASSOCIATES INC,DE,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1248,1185348,1185348B20141024,2002-10-29,2002-10-30,PORTFOLIO RECOVERY ASSOCIATES INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1249,1185348,1185348C20141024,2011-07-28,2011-08-05,PORTFOLIO RECOVERY ASSOCIATES INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1250,1185348,1185348D20141024,2014-10-24,2014-10-29,PRA GROUP INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1251,1189712,1189712A19940523,1985-04-05,1994-08-09,DREYERS GRAND ICE CREAM HOLDINGS INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
1252,1189712,1189712B19940523,1987-05-08,1994-08-09,DREYERS GRAND ICE CREAM HOLDINGS INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
1253,1189712,1189712C19940523,1987-06-05,1995-03-30,DREYERS GRAND ICE CREAM HOLDINGS INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
1254,1189712,1189712D19940523,1990-09-28,1994-08-09,DREYERS GRAND ICE CREAM HOLDINGS INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
1255,1189712,1189712E19940523,1993-06-24,1994-08-09,DREYERS GRAND ICE CREAM HOLDINGS INC,DE,N,Corp,N,,Y,Y,N,Y,,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
1256,1189712,1189712F19940523,1993-06-30,1994-08-09,DREYERS GRAND ICE CREAM HOLDINGS INC,DE,N,Corp,N,,Y,Y,N,Y,,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
1257,1189712,1189712G19940523,1994-05-23,1994-08-09,DREYERS GRAND ICE CREAM HOLDINGS INC,DE,N,Corp,N,,Y,Y,N,Y,,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
1258,1196501,1196501A20180523,2002-10-02,2002-10-11,HMS HOLDINGS CORP,NY,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
1259,1196501,1196501B20180523,2011-07-11,2011-07-12,HMS HOLDINGS CORP,NY,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1260,1196501,1196501C20180523,2013-03-01,2013-03-01,HMS HOLDINGS CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1261,1196501,1196501D20180523,2015-08-03,2015-08-10,HMS HOLDINGS CORP,DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1262,1196501,1196501E20180523,2018-05-23,2018-08-06,HMS HOLDINGS CORP,DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,2019,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1263,1206264,1206264A20130522,2003-12-12,2003-12-12,TEMPUR PEDIC INTERNATIONAL INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
1264,1206264,1206264B20130522,2013-05-22,2013-05-23,TEMPUR SEALY INTERNATIONAL  INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
1265,1219601,1219601A20050311,2003-02-26,2003-02-26,CROWN HOLDINGS INC,PA,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,Prohibit,N,N,N,N,N,N,N,N,N,N,N,N,N
1266,1219601,1219601B20050311,2005-03-11,2005-03-11,CROWN HOLDINGS INC,PA,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,Prohibit,N,N,N,N,N,N,N,N,N,N,N,N,N
1267,1220754,1220754A20150506,2011-12-09,2012-03-15,PROVIDENCE SERVICE CORP,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,Y,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1268,1220754,1220754B20150506,2015-05-06,2015-05-07,PROVIDENCE SERVICE CORP,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,Y,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1269,12208,12208A20040506,2002-02-05,2011-02-28,"BIO-RAD LABORATORIES, INC.",DE,Y,Corp,Y,Y,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1270,12208,12208B20040506,2004-05-06,2011-02-28,"BIO-RAD LABORATORIES, INC.",DE,N,Corp,Y,Y,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1271,1224608,1224608A20160801,2010-05-12,2010-05-12,"CNO Financial Group, Inc.",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,N,N,Y,Y,N,N,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1272,1224608,1224608B20160801,2013-05-08,2013-05-08,"CNO Financial Group, Inc.",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,N,N,Y,Y,N,N,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1273,1224608,1224608C20160801,2016-08-01,2016-08-01,"CNO Financial Group, Inc.",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,N,N,Y,Y,N,N,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1274,1235010,1235010A20190130,2004-02-27,2004-03-11,MOMENTA PHARMACEUTICALS INC,DE,Y,Corp,N,,Y,Y,Y,N,Y,N,N,N,N,,,N,,,Y,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1275,1235010,1235010B20190130,2004-06-25,2013-04-30,MOMENTA PHARMACEUTICALS INC,DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1276,1235010,1235010C20190130,2019-01-30,2019-01-30,MOMENTA PHARMACEUTICALS INC,DE,N,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1277,12355,12355A19970717,1997-07-17,1997-08-07,BLACK & DECKER CORP,MD,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N
1278,1238631,1238631A20030819,2003-08-19,2003-08-19,CURATIVE HEALTH SERVICES INC,MN,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,Prohibit,N,N,N,N,N,Y,N,N,N,N,N,N,N
1279,12659,12659A20130912,1976-09-02,1996-12-16,H&R BLOCK INC,MO,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,Y,Y,N,Y,,N,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
1280,12659,12659B20130912,2001-09-12,2001-12-14,H&R BLOCK INC,MO,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,Y,,N,Y,,N,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
1281,12659,12659C20130912,2004-09-08,2004-12-08,H&R BLOCK INC,MO,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,Y,Y,N,Y,,N,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
1282,12659,12659D20130912,2008-10-15,2008-12-08,H&R BLOCK INC,MO,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,Y,Y,N,N,,N,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
1283,12659,12659E20130912,2013-09-12,2013-09-16,H&R BLOCK INC,MO,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,Y,,N,N,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
1284,1274494,1274494A20061020,2006-10-20,2006-10-25,"FIRST SOLAR, INC.",DE,Y,,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1285,1275283,1275283A20160726,2004-01-16,2004-01-16,REYNOLDS AMERICAN INC,NC,Y,Corp,N,,Y,Y,Y,Y,N,N,N,N,N,,,Y,Y,Y,Y,,Prohibit,Partly,N,Y,Y,Y,Y,N,Require,Require,Allow,Allow,Allow,Allow
1286,1275283,1275283B20160726,2004-07-29,2004-07-29,REYNOLDS AMERICAN INC,NC,Y,Corp,N,,Y,Y,Y,Y,N,N,N,N,N,,,Y,Y,Y,Y,,Prohibit,Partly,N,Y,Y,Y,Y,N,Require,Require,Require,N,Allow,Allow
1287,1275283,1275283C20160726,2007-05-11,2007-08-02,REYNOLDS AMERICAN INC,NC,N,Corp,N,,Y,Y,Y,Y,N,N,N,N,N,,,Y,Y,Y,Y,,Prohibit,Partly,N,Y,Y,Y,Y,N,Require,Require,Require,N,Allow,Allow
1288,1275283,1275283D20160726,2011-05-06,2011-08-08,REYNOLDS AMERICAN INC,NC,N,Corp,N,,Y,Y,Y,Y,N,N,N,N,N,,,Y,Y,Y,Y,,Prohibit,Partly,N,Y,Y,Y,Y,N,Require,Require,Require,N,Allow,Allow
1289,1275283,1275283E20160726,2012-05-03,2012-07-25,REYNOLDS AMERICAN INC,NC,N,Corp,N,,Y,Y,Y,Y,N,N,N,N,N,,,Y,Y,Y,Y,,Prohibit,Partly,N,Y,Y,Y,Y,N,Require,Require,Require,N,Allow,Allow
1290,1275283,1275283F20160726,2016-07-26,2016-07-26,REYNOLDS AMERICAN INC,NC,Y,Corp,N,,Y,Y,Y,Y,N,N,N,N,N,,,Y,Y,Y,Y,2017,Prohibit,Partly,N,Y,Y,Y,Y,N,Allow,Allow,Require,N,Allow,Allow
1291,1279363,1279363A20160212,2004-02-05,2004-02-13,"WELLCARE HEALTH PLANS, INC.",DE,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1292,1279363,1279363B20160212,2004-07-06,2004-08-12,"WELLCARE HEALTH PLANS, INC.",DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1293,1279363,1279363C20160212,2009-07-30,2009-11-04,"WELLCARE HEALTH PLANS, INC.",DE,N,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,2010,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1294,1279363,1279363D20160212,2014-05-28,2014-05-28,"WELLCARE HEALTH PLANS, INC.",DE,N,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1295,1279363,1279363E20160212,2016-02-12,2016-02-12,"WELLCARE HEALTH PLANS, INC.",DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,2010,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1296,1280058,1280058A20090430,2004-03-22,2004-04-06,BLACKBAUD INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,,N,Y,,N,Y,,Prohibit,N,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1297,1280058,1280058B20090430,2009-04-30,2009-04-30,BLACKBAUD INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,,N,Y,,N,Y,,Prohibit,N,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1298,1281761,1281761A20100513,2004-06-30,2004-08-06,REGIONS FINANCIAL CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1299,1281761,1281761B20100513,2007-07-19,2007-08-03,REGIONS FINANCIAL CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1300,1281761,1281761C20100513,2010-05-13,2012-08-06,REGIONS FINANCIAL CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1301,1282637,1282637A20120427,2005-03-14,2005-03-14,NEWMARKET CORP,VA,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,Y,Require,Require,Allow,Allow,Allow,Allow
1302,1282637,1282637B20120427,2012-04-27,2012-04-30,NEWMARKET CORP,VA,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,Y,Require,Require,Allow,Allow,Allow,Allow
1303,1286043,1286043A20140811,2004-07-23,2004-07-23,KITE REALTY GROUP TRUST,MD,Y,REIT,N,,Y,N,,Y,N,N,N,N,Y,Y,N,N,,,N,,N,Y,Y,N,N,N,Y,Y,Require,Require,Require,Require,N,N
1304,1286043,1286043B20140811,2004-08-12,2015-02-27,KITE REALTY GROUP TRUST,MD,Y,REIT,N,,Y,N,,Y,N,N,N,N,Y,Y,N,N,,,N,,N,Y,Y,N,N,N,Y,Y,Require,Require,Require,Require,N,N
1305,1286043,1286043C20140811,2014-06-26,2015-02-27,KITE REALTY GROUP TRUST,MD,N,REIT,N,,Y,N,,Y,N,N,N,N,Y,Y,N,N,,,N,,N,Y,Y,N,N,N,Y,Y,Require,Require,Require,Require,N,N
1306,1286043,1286043D20140811,2014-08-11,2015-02-27,KITE REALTY GROUP TRUST,MD,N,REIT,N,,Y,N,,Y,N,N,N,N,Y,Y,N,N,,,N,,N,Y,Y,N,N,N,Y,Y,Require,Require,Require,Require,N,N
1307,1286043,1286043E20140811,2015-05-21,2015-05-28,KITE REALTY GROUP TRUST,MD,N,REIT,N,,Y,N,,Y,N,N,N,N,Y,Y,N,N,,,N,,N,Y,Y,N,N,N,Y,Y,Require,Require,Require,Require,N,N
1308,1288469,1288469A20100110,2009-07-15,2009-11-06,MAXLINEAR INC,DE,Y,Corp,N,,Y,Y,N,N,Y,N,N,N,N,,,N,,,Y,,Allow,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1309,1288469,1288469B20100110,2009-09-11,2009-11-06,MAXLINEAR INC,DE,N,Corp,N,,Y,Y,N,N,Y,N,N,N,N,,,N,,,Y,,Allow,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1310,1288469,1288469C20100110,2009-10-26,2009-11-06,MAXLINEAR INC,DE,N,Corp,N,,Y,Y,N,N,Y,N,N,N,N,,,N,,,Y,,Allow,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1311,1288469,1288469D20100110,2009-12-10,2009-12-14,MAXLINEAR INC,DE,N,Corp,N,,Y,Y,N,N,Y,N,N,N,N,,,N,,,Y,,Allow,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1312,1288469,1288469E20100110,2010-01-10,2010-03-05,MAXLINEAR INC,DE,Y,Corp,Y,Y,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
1313,1288469,1288469F20100110,2010-03-05,2010-03-05,MAXLINEAR INC,DE,N,Corp,Y,Y,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
1314,1289490,1289490A20130829,2007-09-28,2007-10-03,Extra Space Storage Inc,MD,N,Corp,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,1289490,1289490B20130829,2013-08-29,2013-08-29,Extra Space Storage Inc,MD,N,Corp,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,12927,12927A20060505,1997-08-14,1997-08-14,BOEING CO,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,Prohibit,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
1317,12927,12927A20060505,1997-08-14,1997-08-14,BOEING CO,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,Prohibit,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
1318,12927,12927C20060505,2004-05-26,2004-07-28,BOEING CO,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,Prohibit,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
1319,12927,12927D20060505,2006-05-05,2006-05-05,BOEING CO,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,Prohibit,N,N,N,N,N,Y,N,N,N,N,N,N,N
1320,1293282,1293282A20070522,2007-05-22,2007-11-13,TechTarget Inc,DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,,,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
1321,1295947,1295947A20050207,2005-02-07,2005-02-07,Prestige Brands Holdings  Inc,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,Y,Y,Y,N,,N,Partly,N,Y,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
1322,1297184,1297184A20140626,2004-05-19,2005-05-13,"Amphastar Pharmaceuticals, Inc.",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1323,1297184,1297184B20140626,2014-06-26,2014-07-01,"Amphastar Pharmaceuticals, Inc.",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
1324,12978,12978A20050512,1996-03-19,1996-05-10,MAPLEBY HOLDINGS MERGER Corp,DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,N,,,Y,,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1325,12978,12978B20050512,2004-11-03,2004-11-08,MAPLEBY HOLDINGS MERGER Corp,DE,Y,Corp,N,,Y,,,Y,Y,N,N,N,N,,,Y,,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1326,12978,12978C20050512,2005-05-12,2009-11-04,MAPLEBY HOLDINGS MERGER Corp,DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,N,,,Y,,N,N,,N,Y,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1327,12978,12978D20050512,2007-04-25,2007-05-01,MAPLEBY HOLDINGS MERGER Corp,DE,N,Corp,N,,Y,,,Y,Y,N,N,N,N,,,Y,,N,N,,N,Y,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1328,1299709,1299709A20050124,1999-07-02,2005-01-26,BofI Holding  Inc,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1329,1299709,1299709B20050124,1999-08-19,2005-01-26,BofI Holding  Inc,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1330,1299709,1299709C20050124,2003-02-24,2005-01-26,BofI Holding  Inc,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1331,1299709,1299709D20050124,2005-01-24,2005-01-26,BofI Holding  Inc,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
1332,1303313,1303313A20050120,2005-01-20,2005-02-14,"LHC Group, Inc",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,,,,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
1333,1305014,1305014A19870129,1987-01-29,1994-12-08,ASHLAND INC,KY,Y,,N,,Y,Y,N,Y,Y,N,N,N,N,,,N,,,Y,,N,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
1334,1306830,1306830A20180917,2004-11-03,2004-11-03,Celanese CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Cond,Y,Y,Y,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
1335,1306830,1306830B20180917,2005-01-24,2011-02-11,Celanese CORP,DE,Y,Corp,Y,N,Y,N,,Y,N,N,N,N,Y,Y,Cond,Y,Y,Y,Y,,Prohibit,Partly,N,Y,Y,Y,Y,N,Require,Require,N,N,N,N
1336,1306830,1306830C20180917,2016-04-21,2016-10-18,Celanese Corp,DE,N,Corp,Y,N,Y,N,,Y,N,N,N,N,Y,Y,Cond,Y,Y,Y,Y,2019,Prohibit,Partly,N,Y,Y,Y,Y,N,Require,Require,N,N,N,N
1337,1306830,1306830D20180917,2018-09-17,2018-09-17,Celanese Corp,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Cond,Y,Y,Y,Y,,Prohibit,Partly,N,Y,Y,Y,Y,N,Require,Require,N,N,N,N
